obs_id,pred
id_006996,292880
id_006997,356230
id_006998,356490
id_006999,304480
id_007000,292880
id_007001,323940
id_007002,301860
id_007003,254510
id_007004,294830
id_007005,301580
id_007006,344610
id_007007,359080
id_007008,356490
id_007009,274470
id_007010,284330
id_007011,364510
id_007012,361140
id_007013,411290
id_007014,411290
id_007015,380110
id_007016,426940
id_007017,427100
id_007018,434990
id_007019,369920
id_007020,392310
id_007021,380190
id_007022,447890
id_007023,447890
id_007024,331130
id_007025,504450
id_007026,450890
id_007027,323940
id_007028,245260
id_007029,254150
id_007030,339990
id_007031,346610
id_007032,338190
id_007033,352620
id_007034,389500
id_007035,315820
id_007036,303500
id_007037,284680
id_007038,263630
id_007039,277970
id_007040,307260
id_007041,384060
id_007042,389660
id_007043,539000
id_007044,371090
id_007045,293060
id_007046,463780
id_007047,704950
id_007048,610760
id_007049,625590
id_007050,581980
id_007051,625530
id_007052,634510
id_007053,474210
id_007054,474210
id_007055,534480
id_007056,390570
id_007057,390570
id_007058,508820
id_007059,440560
id_007060,440560
id_007061,390570
id_007062,416340
id_007063,524180
id_007064,434740
id_007065,397430
id_007066,453200
id_007067,447730
id_007068,430920
id_007069,353970
id_007070,353970
id_007071,467230
id_007072,468240
id_007073,394410
id_007074,462220
id_007075,490130
id_007076,494790
id_007077,494790
id_007078,449170
id_007079,430770
id_007080,466560
id_007081,468240
id_007082,373370
id_007083,467230
id_007084,451840
id_007085,394440
id_007086,397880
id_007087,407800
id_007088,407800
id_007089,394440
id_007090,368440
id_007091,346220
id_007092,346220
id_007093,346220
id_007094,346220
id_007095,346220
id_007096,379210
id_007097,345110
id_007098,518290
id_007099,404860
id_007100,562250
id_007101,529460
id_007102,521720
id_007103,533130
id_007104,567720
id_007105,523960
id_007106,529460
id_007107,529460
id_007108,565880
id_007109,376520
id_007110,407800
id_007111,365450
id_007112,346220
id_007113,476560
id_007114,554170
id_007115,565880
id_007116,573630
id_007117,553500
id_007118,593170
id_007119,548290
id_007120,623220
id_007121,478740
id_007122,519380
id_007123,446000
id_007124,383340
id_007125,593170
id_007126,614330
id_007127,575790
id_007128,598470
id_007129,433810
id_007130,458090
id_007131,468330
id_007132,551940
id_007133,404120
id_007134,468330
id_007135,478740
id_007136,547550
id_007137,478740
id_007138,547550
id_007139,451840
id_007140,320460
id_007141,292700
id_007142,255310
id_007143,247240
id_007144,233540
id_007145,225840
id_007146,202220
id_007147,265410
id_007148,260320
id_007149,229100
id_007150,224050
id_007151,241420
id_007152,292700
id_007153,320460
id_007154,320460
id_007155,443210
id_007156,421020
id_007157,335640
id_007158,324090
id_007159,337400
id_007160,385360
id_007161,238970
id_007162,246560
id_007163,246010
id_007164,238970
id_007165,238970
id_007166,238970
id_007167,238970
id_007168,246010
id_007169,225000
id_007170,255000
id_007171,255000
id_007172,270400
id_007173,276540
id_007174,301080
id_007175,301680
id_007176,237250
id_007177,296270
id_007178,284950
id_007179,314140
id_007180,284950
id_007181,357760
id_007182,228900
id_007183,228900
id_007184,284950
id_007185,284950
id_007186,348250
id_007187,248930
id_007188,229380
id_007189,256500
id_007190,245740
id_007191,236840
id_007192,226920
id_007193,221800
id_007194,208840
id_007195,217060
id_007196,221800
id_007197,226920
id_007198,211720
id_007199,204690
id_007200,213960
id_007201,226090
id_007202,213960
id_007203,213960
id_007204,204690
id_007205,204690
id_007206,213960
id_007207,204690
id_007208,218810
id_007209,213960
id_007210,204690
id_007211,211170
id_007212,213960
id_007213,232360
id_007214,226090
id_007215,204690
id_007216,216860
id_007217,188050
id_007218,155280
id_007219,168670
id_007220,168670
id_007221,168670
id_007222,168670
id_007223,155280
id_007224,155280
id_007225,155280
id_007226,155280
id_007227,155280
id_007228,161370
id_007229,155280
id_007230,155280
id_007231,155280
id_007232,155280
id_007233,155280
id_007234,155280
id_007235,149860
id_007236,160010
id_007237,166430
id_007238,162770
id_007239,160010
id_007240,166850
id_007241,160010
id_007242,162170
id_007243,166850
id_007244,160010
id_007245,160010
id_007246,162770
id_007247,162170
id_007248,162770
id_007249,162770
id_007250,157310
id_007251,174600
id_007252,157170
id_007253,158170
id_007254,263940
id_007255,393160
id_007256,276730
id_007257,393500
id_007258,319350
id_007259,333280
id_007260,314080
id_007261,586960
id_007262,330870
id_007263,625590
id_007264,315720
id_007265,426960
id_007266,449030
id_007267,452720
id_007268,451250
id_007269,448000
id_007270,400220
id_007271,433960
id_007272,413820
id_007273,423250
id_007274,433960
id_007275,440250
id_007276,379870
id_007277,431300
id_007278,592510
id_007279,451250
id_007280,421000
id_007281,497250
id_007282,560570
id_007283,413820
id_007284,433960
id_007285,425120
id_007286,587440
id_007287,381080
id_007288,448050
id_007289,446380
id_007290,448050
id_007291,494700
id_007292,375670
id_007293,399750
id_007294,381080
id_007295,494460
id_007296,560570
id_007297,425120
id_007298,588210
id_007299,571350
id_007300,497250
id_007301,530310
id_007302,440820
id_007303,456580
id_007304,393830
id_007305,422850
id_007306,407640
id_007307,448090
id_007308,456390
id_007309,448090
id_007310,503900
id_007311,414160
id_007312,467210
id_007313,419550
id_007314,351530
id_007315,455830
id_007316,390090
id_007317,479960
id_007318,433240
id_007319,607830
id_007320,522970
id_007321,490270
id_007322,494180
id_007323,510290
id_007324,405190
id_007325,405190
id_007326,598520
id_007327,538320
id_007328,604770
id_007329,507670
id_007330,567360
id_007331,472000
id_007332,432380
id_007333,561150
id_007334,593700
id_007335,607320
id_007336,405190
id_007337,420430
id_007338,538320
id_007339,586670
id_007340,459940
id_007341,394390
id_007342,430870
id_007343,430750
id_007344,469310
id_007345,394940
id_007346,429670
id_007347,414160
id_007348,430750
id_007349,438010
id_007350,503900
id_007351,442840
id_007352,442840
id_007353,448380
id_007354,441980
id_007355,503900
id_007356,453630
id_007357,438010
id_007358,410320
id_007359,503930
id_007360,503930
id_007361,482960
id_007362,405190
id_007363,577180
id_007364,422690
id_007365,538320
id_007366,521050
id_007367,405190
id_007368,584360
id_007369,508590
id_007370,490270
id_007371,484970
id_007372,448090
id_007373,491420
id_007374,437730
id_007375,456900
id_007376,456900
id_007377,483850
id_007378,484130
id_007379,445920
id_007380,525900
id_007381,515280
id_007382,479960
id_007383,538320
id_007384,530560
id_007385,515280
id_007386,522970
id_007387,456580
id_007388,394330
id_007389,429670
id_007390,432860
id_007391,456410
id_007392,474090
id_007393,456580
id_007394,456580
id_007395,446380
id_007396,422850
id_007397,456860
id_007398,560570
id_007399,399750
id_007400,560570
id_007401,415370
id_007402,422850
id_007403,452280
id_007404,460240
id_007405,479400
id_007406,399750
id_007407,452280
id_007408,456860
id_007409,485330
id_007410,456580
id_007411,413520
id_007412,425120
id_007413,399750
id_007414,393830
id_007415,422850
id_007416,452280
id_007417,494460
id_007418,460240
id_007419,587440
id_007420,423520
id_007421,494460
id_007422,512240
id_007423,351530
id_007424,489530
id_007425,530080
id_007426,494220
id_007427,293070
id_007428,269760
id_007429,424200
id_007430,278570
id_007431,278570
id_007432,347790
id_007433,336220
id_007434,329350
id_007435,295440
id_007436,264220
id_007437,350230
id_007438,425550
id_007439,389500
id_007440,416570
id_007441,405480
id_007442,323390
id_007443,360870
id_007444,352620
id_007445,355790
id_007446,323390
id_007447,338190
id_007448,329350
id_007449,324750
id_007450,352620
id_007451,360870
id_007452,404690
id_007453,387050
id_007454,286170
id_007455,371090
id_007456,308110
id_007457,322860
id_007458,295000
id_007459,295000
id_007460,312510
id_007461,359140
id_007462,359140
id_007463,312510
id_007464,351580
id_007465,267580
id_007466,397840
id_007467,257440
id_007468,242130
id_007469,320460
id_007470,229100
id_007471,225840
id_007472,224050
id_007473,202220
id_007474,260320
id_007475,291610
id_007476,345250
id_007477,320190
id_007478,255310
id_007479,217550
id_007480,444640
id_007481,323310
